item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,url,gender,sourceDate,source,psid
Q24000515,WI SEONGGON,,,Q31178797,Seogwipo (constituency),2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=G%2BA2Bz3w%2B%2Fw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000515-02cffb1f-45fc-0224-2895-1d243d647b65
Q16090384,WOO SANGHO,,,Q31180290,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=3fTUQpCj2Hc%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16090384-1e39a6db-44c9-b81f-76cd-1456deb7192b
Q16090388,WOO WONSHIK,,,Q31180265,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=i77k%2F9J5ZN0%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16090388-c7a1971f-471b-e562-7b90-b626e93338db
Q22974439,YANG HYANGJA,,,Q31179436,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=2iEdUaCIEQo%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q22974439-670C7F1F-93EB-4813-B4C9-F2DF4DADFDA7
Q93759076,YANG JUNGSUK,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=z6WP1Gass%2FU%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93759076-2D61ABBC-51FC-4CAD-92DC-D6E0E1E6D40E
Q12606218,YANG KIDAE,,,Q50499399,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=sjaJijIC0WM%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12606218-011B521D-5A39-4758-8EDE-1ED1853E20FB
Q93759078,YANG KUMHEE,,,Q31179625,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=zAPIYMAQv%2Fc%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93759078-4C23525F-B74B-453E-B096-7D411995E0C5
Q93759075,YANG KYUNGSOOK,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=STgpqwlxcoY%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93759075-983425B9-4840-40A4-914C-231CD575B6A5
Q18381190,YANG YIWONYOUNG,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=hhnV3CVZIdk%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q18381190-A9788250-0100-4443-87D6-3034D317C879
Q17503876,YONG HYEIN,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=UOnSHF0LZMY%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q17503876-6A9E7FA2-E525-4151-B1E5-8C00A6054209
Q24000557,YOO DONGSOO,,,Q31179620,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=O%2BJhhSz55S4%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000557-dc184565-4b09-e29b-da12-b3b917e2864c
Q20010834,YOO GYEONGJOON,,,Q31180373,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=KvMutbwlexQ%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q20010834-D12E6306-749A-444B-B970-12D2CD9F9A5D
Q93759096,YOO JUNGJU,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=6BWB1Ld%2BgYU%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93759096-E6374EC1-72BD-4C77-85F9-5C5AACD82B2D
Q16090411,YOO KIHONG,,,Q31180230,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=pUohTo5pSPc%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16090411-B73376FE-F53B-4981-B64B-3357A88FA83F
Q93759105,YOO SANGBUM,,,Q93832320,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=h6b80tdD%2B8w%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93759105-A657558B-F818-413C-BD92-6A2CDEFC2940
Q12609831,YOO SUNGKULL,,,Q31179579,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=7HL1jEcbX3U%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12609831-948c3a04-4fea-8530-5aac-1c608a459b4b
Q93759088,YOON DOOHYUN,,,Q50503912,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=lBr%2Bpvj5mRw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93759088-0EE3D11B-8EF5-4C68-BBBB-0542BF14112D
Q24000554,YOON HANHONG,,,Q31179698,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=e40dCtuCSbs%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000554-96189d7f-4d04-f885-b58d-9d4a8c1b4b21
Q12610540,YOON HUDUK,,,Q50502426,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=KfSyaU7W2pM%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12610540-8DF94446-29AB-404C-940E-D490630A5117
Q93759083,YOON JAEKAB,,,Q50504657,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=mCYyyaduHlY%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93759083-58858117-181B-4935-B997-B2534D8531E2
Q64329863,YOON JOONBYEONG,,,Q50503717,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=RxajLat59%2FU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q64329863-F69F5A95-1CD2-4C6A-ACE0-94C314F476D9
Q16090633,YOON SANGHYUN,,,Q93827677,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=p8lcyZ%2BGu10%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16090633-8F03C88C-1A6B-4A27-BAF1-85CD868018A9
Q31178885,YOON YOUNGCHAN,,,Q50501917,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=O6lhDbyiDdk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q31178885-CF1D4FF3-79F6-4C65-A497-B1839EC7BF47
Q93759084,YOON YOUNGDEOK,,,Q31179408,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=xIYdRS2MQ%2FU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93759084-63FB0192-AEA7-4894-B61F-5588603381F8
Q12610368,YOON YOUNGSEOK,,,Q31179701,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=fBz9mnxkjq4%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12610368-AE56275D-BDE0-4ECD-BB0F-8FF813A7F43A
Q85011176,YOUN KUNYOUNG,,,Q31180213,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=q12%2BSDBpl4w%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q85011176-7B8CB63B-1A0E-4D0A-84E4-5523D4BC4090
Q16090618,YOUN KWANSUK,,,Q31179667,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=n9KSfg%2FOarY%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16090618-1ED84A0E-02EA-4C51-8560-54911755A58A
Q11464859,YOUN MEEHYANG,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=%2FhYpr1xnWi4%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q11464859-A73ABB98-5490-408E-9B29-5EEC451D34FB
Q18815659,YU EUIDONG,,,Q50504231,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=vM0tySqzWBg%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q18815659-8157A861-AD93-4947-9268-DF247AD20F4A
Q12610469,YUN CHANGHYUN,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=wwgdm%2B2CFfk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12610469-1aa355cc-41ed-98c4-35b3-bf9d856bde90
Q12610532,YUN HOJUNG,,,Q50609569,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=YXeVvmIniTA%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12610532-BF496DD9-5A25-4228-BB1B-AC105B4939E5
Q12610412,YUN JAEOK,,,Q31179589,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=YcCUg%2B9Cl%2F0%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12610412-E57EA152-E001-4BFE-B3EF-21026D9EFCA4
Q12610444,YUN JUKEYNG,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=odNnmT1z7z4%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12610444-97F872BE-4839-46BA-B4C6-0CE1C0F5F450
